id,realDonaldTrump,HillaryClinton
0,0.506481,0.493519
1,0.506481,0.493519
2,0.506481,0.493519
3,0.506481,0.493519
4,0.506481,0.493519
5,0.506481,0.493519
6,0.506481,0.493519
7,0.506481,0.493519
8,0.506481,0.493519
9,0.506481,0.493519
10,0.506481,0.493519
11,0.506481,0.493519
12,0.506481,0.493519
13,0.506481,0.493519
14,0.506481,0.493519
15,0.506481,0.493519
16,0.506481,0.493519
17,0.506481,0.493519
18,0.506481,0.493519
19,0.506480,0.493520
20,0.506481,0.493519
21,0.506481,0.493519
22,0.506481,0.493519
23,0.506481,0.493519
24,0.506481,0.493519
25,0.506481,0.493519
26,0.506481,0.493519
27,0.506481,0.493519
28,0.506481,0.493519
29,0.506481,0.493519
30,0.506481,0.493519
31,0.506481,0.493519
32,0.506481,0.493519
33,0.506481,0.493519
34,0.506481,0.493519
35,0.506481,0.493519
36,0.506481,0.493519
37,0.506481,0.493519
38,0.506481,0.493519
39,0.506481,0.493519
40,0.506481,0.493519
41,0.506481,0.493519
42,0.506481,0.493519
43,0.506481,0.493519
44,0.506481,0.493519
45,0.506481,0.493519
46,0.506481,0.493519
47,0.506481,0.493519
48,0.506481,0.493519
49,0.506481,0.493519
50,0.506481,0.493519
51,0.506481,0.493519
52,0.506481,0.493519
53,0.506481,0.493519
54,0.506481,0.493519
55,0.506481,0.493519
56,0.506481,0.493519
57,0.506481,0.493519
58,0.506481,0.493519
59,0.506481,0.493519
60,0.506481,0.493519
61,0.506481,0.493519
62,0.506481,0.493519
63,0.506481,0.493519
64,0.506481,0.493519
65,0.506481,0.493519
66,0.506481,0.493519
67,0.506481,0.493519
68,0.506481,0.493519
69,0.506481,0.493519
70,0.506481,0.493519
71,0.506481,0.493519
72,0.506481,0.493519
73,0.506481,0.493519
74,0.506481,0.493519
75,0.506481,0.493519
76,0.506481,0.493519
77,0.506481,0.493519
78,0.506481,0.493519
79,0.506481,0.493519
80,0.506481,0.493519
81,0.506481,0.493519
82,0.506481,0.493519
83,0.506481,0.493519
84,0.506481,0.493519
85,0.506481,0.493519
86,0.506481,0.493519
87,0.506481,0.493519
88,0.506481,0.493519
89,0.506481,0.493519
90,0.506481,0.493519
91,0.506481,0.493519
92,0.506481,0.493519
93,0.506479,0.493521
94,0.506479,0.493521
95,0.506481,0.493519
96,0.506481,0.493519
97,0.506481,0.493519
98,0.506481,0.493519
99,0.506481,0.493519
100,0.506481,0.493519
101,0.506481,0.493519
102,0.506481,0.493519
103,0.506481,0.493519
104,0.506481,0.493519
105,0.506481,0.493519
106,0.506481,0.493519
107,0.506481,0.493519
108,0.506481,0.493519
109,0.506481,0.493519
110,0.506481,0.493519
111,0.506481,0.493519
112,0.506481,0.493519
113,0.506481,0.493519
114,0.506481,0.493519
115,0.506481,0.493519
116,0.506481,0.493519
117,0.506481,0.493519
118,0.506481,0.493519
119,0.506481,0.493519
120,0.506481,0.493519
121,0.506481,0.493519
122,0.506481,0.493519
123,0.506481,0.493519
124,0.506481,0.493519
125,0.506481,0.493519
126,0.506481,0.493519
127,0.506481,0.493519
128,0.506481,0.493519
129,0.506481,0.493519
130,0.506481,0.493519
131,0.506481,0.493519
132,0.506481,0.493519
133,0.506481,0.493519
134,0.506481,0.493519
135,0.506481,0.493519
136,0.506481,0.493519
137,0.506481,0.493519
138,0.506481,0.493519
139,0.506481,0.493519
140,0.506481,0.493519
141,0.506481,0.493519
142,0.506481,0.493519
143,0.506481,0.493519
144,0.506481,0.493519
145,0.506481,0.493519
146,0.506481,0.493519
147,0.506481,0.493519
148,0.506481,0.493519
149,0.506481,0.493519
150,0.506481,0.493519
151,0.506481,0.493519
152,0.506481,0.493519
153,0.506480,0.493520
154,0.506481,0.493519
155,0.506481,0.493519
156,0.506481,0.493519
157,0.506481,0.493519
158,0.506481,0.493519
159,0.506481,0.493519
160,0.506481,0.493519
161,0.506481,0.493519
162,0.506481,0.493519
163,0.506481,0.493519
164,0.506481,0.493519
165,0.506481,0.493519
166,0.506481,0.493519
167,0.506481,0.493519
168,0.506481,0.493519
169,0.506481,0.493519
170,0.506481,0.493519
171,0.506481,0.493519
172,0.506481,0.493519
173,0.506481,0.493519
174,0.506481,0.493519
175,0.506481,0.493519
176,0.506481,0.493519
177,0.506481,0.493519
178,0.506481,0.493519
179,0.506481,0.493519
180,0.506481,0.493519
181,0.506481,0.493519
182,0.506481,0.493519
183,0.506481,0.493519
184,0.506481,0.493519
185,0.506481,0.493519
186,0.506481,0.493519
187,0.506481,0.493519
188,0.506481,0.493519
189,0.506481,0.493519
190,0.506481,0.493519
191,0.506481,0.493519
192,0.506481,0.493519
193,0.506481,0.493519
194,0.506481,0.493519
195,0.506481,0.493519
196,0.506481,0.493519
197,0.506481,0.493519
198,0.506481,0.493519
199,0.506481,0.493519
200,0.506481,0.493519
201,0.506481,0.493519
202,0.506480,0.493520
203,0.506481,0.493519
204,0.506481,0.493519
205,0.506481,0.493519
206,0.506481,0.493519
207,0.506481,0.493519
208,0.506481,0.493519
209,0.506481,0.493519
210,0.506481,0.493519
211,0.506481,0.493519
212,0.506481,0.493519
213,0.506481,0.493519
214,0.506481,0.493519
215,0.506481,0.493519
216,0.506481,0.493519
217,0.506481,0.493519
218,0.506481,0.493519
219,0.506481,0.493519
220,0.506481,0.493519
221,0.506481,0.493519
222,0.506481,0.493519
223,0.506481,0.493519
224,0.506481,0.493519
225,0.506481,0.493519
226,0.506481,0.493519
227,0.506481,0.493519
228,0.506481,0.493519
229,0.506481,0.493519
230,0.506481,0.493519
231,0.506481,0.493519
232,0.506481,0.493519
233,0.506481,0.493519
234,0.506479,0.493521
235,0.506481,0.493519
236,0.506481,0.493519
237,0.506481,0.493519
238,0.506481,0.493519
239,0.506481,0.493519
240,0.506481,0.493519
241,0.506481,0.493519
242,0.506481,0.493519
243,0.506481,0.493519
244,0.506481,0.493519
245,0.506481,0.493519
246,0.506481,0.493519
247,0.506481,0.493519
248,0.506481,0.493519
249,0.506481,0.493519
250,0.506481,0.493519
251,0.506481,0.493519
252,0.506481,0.493519
253,0.506481,0.493519
254,0.506481,0.493519
255,0.506481,0.493519
256,0.506481,0.493519
257,0.506481,0.493519
258,0.506481,0.493519
259,0.506481,0.493519
260,0.506481,0.493519
261,0.506481,0.493519
262,0.506481,0.493519
263,0.506481,0.493519
264,0.506481,0.493519
265,0.506481,0.493519
266,0.506481,0.493519
267,0.506481,0.493519
268,0.506481,0.493519
269,0.506481,0.493519
270,0.506481,0.493519
271,0.506481,0.493519
272,0.506481,0.493519
273,0.506481,0.493519
274,0.506481,0.493519
275,0.506481,0.493519
276,0.506481,0.493519
277,0.506481,0.493519
